"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1203","RT @shelleyhallmd: This has been a very bad #flu season, and Texas appears to be Ground Zero https://t.co/9Dz2BG3wr4 https://t.co/tVylLujdSp",FALSE,0,NA,2018-02-07 13:32:26,FALSE,NA,"961231179914629120",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","jcapeloj",4,TRUE,FALSE,NA,NA
"1204","RT @katherine_lee1: Evangelical leader and #Trump adviser says real Christians don’t get the #flu, so they don’t need a flu vaccine.
53 chi…",FALSE,0,NA,2018-02-07 13:30:46,FALSE,NA,"961230760077389824",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>","michleegren76",5,TRUE,FALSE,NA,NA
"1205","RT @SGottliebFDA: #Flu activity continues to increase across the U.S. Remember 3 steps to #fightflu: 

1⃣   Get yourself &amp; your family a fl…",FALSE,0,NA,2018-02-07 13:29:59,FALSE,NA,"961230564073332737",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ColinOBoyle",28,TRUE,FALSE,NA,NA
"1206","Coughing not required to aerosolize the flu virus. #Flu2018 #flu #StayHealthy https://t.co/xwc7T298VB",FALSE,0,NA,2018-02-07 13:29:48,FALSE,NA,"961230515805282305",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","murraylegalnurs",0,FALSE,FALSE,NA,NA
"1207","Gloria Copeland - either a self-serving, manipulative person, or someone desperately in need of a decent science ed… https://t.co/lrOoMTwtvm",FALSE,0,NA,2018-02-07 13:29:29,TRUE,NA,"961230436763684869",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","RedBarnBlankets",0,FALSE,FALSE,NA,NA
"1208","RT @SGottliebFDA: #Flu activity continues to increase across the U.S. Remember 3 steps to #fightflu: 

1⃣   Get yourself &amp; your family a fl…",FALSE,0,NA,2018-02-07 13:28:49,FALSE,NA,"961230266911006721",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","JulieJoyHope",28,TRUE,FALSE,NA,NA
"1209","RT @SGottliebFDA: #Flu activity continues to increase across the U.S. Remember 3 steps to #fightflu: 

1⃣   Get yourself &amp; your family a fl…",FALSE,0,NA,2018-02-07 13:27:22,FALSE,NA,"961229902505758721",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","malorye_a",28,TRUE,FALSE,NA,NA
"1210","RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,NA,2018-02-07 13:27:14,FALSE,NA,"961229868167041025",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MsSilverstein1",1859,TRUE,FALSE,NA,NA
"1211","@CDCgov @CDCFlu #4 - PRINT AND SHARE! Safe a life with some humorous #truth If you are SICK...STAY HOME!  DON'T BE… https://t.co/2obnyo7TQk",FALSE,0,"CDCgov",2018-02-07 13:25:37,TRUE,"960905953318117376","961229461353123842","146569971","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Flint_Stowne",0,FALSE,FALSE,NA,NA
"1212","Stopping the #Flu: What is the Gesundheit Machine?
https://t.co/hhzTbmv0Oq",FALSE,3,NA,2018-02-07 13:25:05,FALSE,NA,"961229330599895041",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","DrJohnKarwowski",0,FALSE,FALSE,NA,NA
"1213","@CDCemergency @CDCFlu PRINT AND SHARE! Safe a life with some humorous #truth If you are SICK...STAY HOME!  DON'T BE… https://t.co/nzfJ8lCIYv",FALSE,1,"CDCemergency",2018-02-07 13:24:58,TRUE,"960573939792662528","961229297993297920","19658936","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Flint_Stowne",0,FALSE,FALSE,NA,NA
"1214","RT @amywolfvandy: #Flu Fighter: Dr. James Crowe is leading a global effort to take the guesswork out of the flu shot https://t.co/ZrwlsmJWk…",FALSE,0,NA,2018-02-07 13:22:45,FALSE,NA,"961228742155800576",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","runderwood",1,TRUE,FALSE,NA,NA
"1215","RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,NA,2018-02-07 13:22:29,FALSE,NA,"961228674895962112",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","harrisonmemhosp",925,TRUE,FALSE,NA,NA
"1216","RT @SGottliebFDA: #Flu activity continues to increase across the U.S. Remember 3 steps to #fightflu: 

1⃣   Get yourself &amp; your family a fl…",FALSE,0,NA,2018-02-07 13:22:26,FALSE,NA,"961228662543732736",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","mphs95",28,TRUE,FALSE,NA,NA
"1217","RT @SGottliebFDA: #Flu activity continues to increase across the U.S. Remember 3 steps to #fightflu: 

1⃣   Get yourself &amp; your family a fl…",FALSE,0,NA,2018-02-07 13:22:23,FALSE,NA,"961228648907988992",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","skrbelly1",28,TRUE,FALSE,NA,NA
"1218","RT @ReadingEagle: #ReadingPA Hospital opens alternate #flu site to treat influx of the virus. https://t.co/qOdK7GiBJj https://t.co/ZccEklcx…",FALSE,0,NA,2018-02-07 13:22:19,FALSE,NA,"961228633015771136",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","MunsingLaw",2,TRUE,FALSE,NA,NA
"1219","RT @CDCDirector: One of the biggest health threats we are facing right now is #flu. Flu is complex and difficult to predict.This season is…",FALSE,0,NA,2018-02-07 13:21:17,FALSE,NA,"961228372708904960",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Alejand06289867",732,TRUE,FALSE,NA,NA
"1220","RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,NA,2018-02-07 13:20:20,FALSE,NA,"961228132513648641",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","TriLifeNycRoss",925,TRUE,FALSE,NA,NA
"1221","RT @SGottliebFDA: #Flu activity continues to increase across the U.S. Remember 3 steps to #fightflu: 

1⃣   Get yourself &amp; your family a fl…",FALSE,0,NA,2018-02-07 13:19:30,FALSE,NA,"961227922169241600",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>","BeornChompski",28,TRUE,FALSE,NA,NA
"1222","RT @SGottliebFDA: #Flu activity continues to increase across the U.S. Remember 3 steps to #fightflu: 

1⃣   Get yourself &amp; your family a fl…",FALSE,0,NA,2018-02-07 13:18:38,FALSE,NA,"961227706066259969",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","pharmajoya",28,TRUE,FALSE,NA,NA
"1223","RT @SGottliebFDA: #Flu activity continues to increase across the U.S. Remember 3 steps to #fightflu: 

1⃣   Get yourself &amp; your family a fl…",FALSE,0,NA,2018-02-07 13:17:44,FALSE,NA,"961227479494070273",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","alt_fda",28,TRUE,FALSE,NA,NA
"1224","RT @SGottliebFDA: #Flu activity continues to increase across the U.S. Remember 3 steps to #fightflu: 

1⃣   Get yourself &amp; your family a fl…",FALSE,0,NA,2018-02-07 13:15:44,FALSE,NA,"961226977813426176",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","DonnaYoungDC",28,TRUE,FALSE,NA,NA
"1225","@USATODAY This is a particularly loathsome line of thinking in evangelical communities. Nevermind that people are d… https://t.co/62HrQ7Y5oj",FALSE,14,"USATODAY",2018-02-07 13:13:01,TRUE,"961221383572393984","961226293328187394","15754281","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ImaginativeMom",0,FALSE,FALSE,NA,NA
"1226","Pennsylvania had to expand its #flu graph because this past week blew the top off. :( https://t.co/oacID3SDNY",FALSE,0,NA,2018-02-07 13:10:14,FALSE,NA,"961225592950706176",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","HStaufferLNP",0,FALSE,FALSE,NA,NA
"1227","RT @JuanJVazquez: I’m going to call in sick today. Not because of the #flu, but because I’m laughing so hard. https://t.co/YKoulHUw4w",FALSE,0,NA,2018-02-07 13:09:24,FALSE,NA,"961225382358929409",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","gcraig1",1,TRUE,FALSE,NA,NA
"1228","RT @UR_Med: Cut your chances of getting the #flu:
-Get the #flushot - it’s not too late.
-Wash hands often.
-Avoid touching eyes, nose &amp; mo…",FALSE,0,NA,2018-02-07 13:08:21,FALSE,NA,"961225119715782658",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Pathology_URMC",5,TRUE,FALSE,NA,NA
"1229","RT @SGottliebFDA: #Flu activity continues to increase across the U.S. Remember 3 steps to #fightflu: 

1⃣   Get yourself &amp; your family a fl…",FALSE,0,NA,2018-02-07 13:07:19,FALSE,NA,"961224858465169408",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","BursatilBiotech",28,TRUE,FALSE,NA,NA
"1230","RT @SGottliebFDA: #Flu activity continues to increase across the U.S. Remember 3 steps to #fightflu: 

1⃣   Get yourself &amp; your family a fl…",FALSE,0,NA,2018-02-07 13:07:00,FALSE,NA,"961224777565392896",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","healthfunding",28,TRUE,FALSE,NA,NA
"1231","#Flu activity continues to increase across the U.S. Remember 3 steps to #fightflu: 

1⃣   Get yourself &amp; your famil… https://t.co/Z80k3eJtVV",FALSE,33,NA,2018-02-07 13:06:28,TRUE,NA,"961224642060013569",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","SGottliebFDA",28,FALSE,FALSE,NA,NA
"1232","RT @CDCemergency: 6 things to know about this #flu season: https://t.co/xlghizlkjy https://t.co/v9LsROzMLZ",FALSE,0,NA,2018-02-07 13:06:10,FALSE,NA,"961224567065788417",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>","RocioGS03",85,TRUE,FALSE,NA,NA
"1233","CHOA releases guidelines to help let you know if your child has the #flu https://t.co/T6dGtIsl9R #Flu2018",FALSE,0,NA,2018-02-07 13:06:00,FALSE,NA,"961224527136083968",NA,"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>","Change_HC",0,FALSE,FALSE,NA,NA
"1234","Gloria Copeland, put a lid on it! https://t.co/7aBXrzJccG #flu #faithvsuperstition @hardballchris @andersoncooper… https://t.co/bEttjzzEwH",FALSE,0,NA,2018-02-07 13:05:51,TRUE,NA,"961224489324433409",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","MARKJDANIELS",0,FALSE,FALSE,NA,NA
"1235","RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,NA,2018-02-07 13:03:34,FALSE,NA,"961223912766947329",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>","RocioGS03",925,TRUE,FALSE,NA,NA
"1236","RT @UR_Med: Cut your chances of getting the #flu:
-Get the #flushot - it’s not too late.
-Wash hands often.
-Avoid touching eyes, nose &amp; mo…",FALSE,0,NA,2018-02-07 13:02:34,FALSE,NA,"961223661792452608",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","natashaomalley",5,TRUE,FALSE,NA,NA
"1237","RT @CDCDirector: You can reduce your risk of getting the #flu through everyday good health habits. Please stay home if you are sick to help…",FALSE,0,NA,2018-02-07 13:02:07,FALSE,NA,"961223548197994496",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>","RocioGS03",124,TRUE,FALSE,NA,NA
"1238","Didn’t get your flu shot? Here’s why you should get your #flushot TODAY: https://t.co/OITqSPBoZm #flu #fighttheflu https://t.co/o8WxndJMf4",FALSE,0,NA,2018-02-07 13:02:04,FALSE,NA,"961223538475720709",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","FidelisCare",0,FALSE,FALSE,NA,NA
"1239","#ReadingPA Hospital opens alternate #flu site to treat influx of the virus. https://t.co/qOdK7GiBJj https://t.co/ZccEklcxS9",FALSE,1,NA,2018-02-07 13:01:42,FALSE,NA,"961223443260870657",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","ReadingEagle",2,FALSE,FALSE,NA,NA
"1240","Infectious virus in exhaled breath of symptomatic seasonal #influenza cases from a college community: https://t.co/tjyRtomzyL #flu",FALSE,5,NA,2018-02-07 13:01:27,FALSE,NA,"961223381520732161",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","atscommunity",3,FALSE,FALSE,NA,NA
"1241","This has been a very bad #flu season, and Texas appears to be Ground Zero https://t.co/03x3QPgr9N https://t.co/tJ6aiXeg2S",FALSE,0,NA,2018-02-07 13:01:01,FALSE,NA,"961223271466364934",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","Kari_McDonnough",0,FALSE,FALSE,NA,NA
"1242","RT @KPbewelldoc: ☀️Help spread life saving #flu tips
     on this #SuperBowlLII weekend:
������Stay home and away from crowds
     if #fever in…",FALSE,0,NA,2018-02-07 12:59:54,FALSE,NA,"961222989902577664",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","JointEffortDiet",60,TRUE,FALSE,NA,NA
"1243","Why you may want your mom or gradma's #flu shot... via @HelenBranswell 
  https://t.co/HNeE67UDBK",FALSE,0,NA,2018-02-07 12:59:37,FALSE,NA,"961222918586945538",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","berthacoombs",0,FALSE,FALSE,NA,NA
"1244","According to the CDC over 23,000 die every year from the #flu.  I'm sure there is a #believer or two in that number. https://t.co/mcacUEWII7",FALSE,0,NA,2018-02-07 12:59:31,FALSE,NA,"961222894201245697",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","davehockett",0,FALSE,FALSE,NA,NA
"1245","https://t.co/vMjSRmiXRF

#flu #besafe #beatit #fluvirus #influenza #kids #sick #rt #Subscribe #SubscribeNow #chrisgillandvlogs",FALSE,2,NA,2018-02-07 12:59:11,FALSE,NA,"961222809849597952",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","gilland13",0,FALSE,FALSE,NA,NA
"1246","I’m going to call in sick today. Not because of the #flu, but because I’m laughing so hard. https://t.co/YKoulHUw4w",FALSE,5,NA,2018-02-07 12:58:38,FALSE,NA,"961222671202750464",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","JuanJVazquez",1,FALSE,FALSE,NA,NA
"1247","RT @SGottliebFDA: On #Flu, most common strains circulating are two A group viruses (H3N2 &amp; H1N1) and some B viruses. H3N2 most prevalent, b…",FALSE,0,NA,2018-02-07 12:58:13,FALSE,NA,"961222567746068480",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","CureNETs",142,TRUE,FALSE,NA,NA
"1248","Gloria Copeland, put a lid on it! https://t.co/7aBXrzJccG #flu #flushots @WaltsDisneyland @The_News_Diva… https://t.co/CVjV2PYAMn",FALSE,1,NA,2018-02-07 12:56:29,TRUE,NA,"961222133513969664",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","MARKJDANIELS",0,FALSE,FALSE,NA,NA
"1249","RT @KTVL: A Texas man has lost both of his feet and is expected to lose his fingers days after being diagnosed with the #flu. 

https://t.c…",FALSE,0,NA,2018-02-07 12:56:12,FALSE,NA,"961222060134432768",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","SMontanoKTVL",1,TRUE,FALSE,NA,NA
"1250","RT @CDCFlu: Latest #FluView shows all states but Oregon and Hawaii reporting widespread #flu activity. Early antiviral treatment key for pe…",FALSE,0,NA,2018-02-07 12:55:19,FALSE,NA,"961221838415257600",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","K664DonnaJ",95,TRUE,FALSE,NA,NA
"1251","The craziest thing to come out over the last year is the number of science deniers. You have religious leaders tell… https://t.co/Ed4NTsPc0T",FALSE,0,NA,2018-02-07 12:54:54,TRUE,NA,"961221733037457408",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","kelley2021",0,FALSE,FALSE,NA,NA
"1252","This #Flu is evil. This man is not the only one needing amputation. Unfortunately he's \"lucky\" compared to those wh… https://t.co/KxCw7DiO5D",FALSE,0,NA,2018-02-07 12:54:27,TRUE,NA,"961221618176585728",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","riversharkart",0,FALSE,FALSE,NA,NA
"1253","RT @SkitterComic: 'Bright Side\"  ( Please Retweet! ) #sick #flu #lice https://t.co/WO2puKrLdK",FALSE,0,NA,2018-02-07 12:52:34,FALSE,NA,"961221146166398976",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Unhinged09",34,TRUE,FALSE,NA,NA
"1254","Last day of Tamiflu! ������������ #flu #tamiflu https://t.co/RAi47MyKrN",FALSE,0,NA,2018-02-07 12:52:33,FALSE,NA,"961221141997252608",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Silvasonic",0,FALSE,FALSE,NA,NA
"1255","The #flu is hitting the baby boomer generation unusually hard. Learn more here:  https://t.co/FAmxIQzMXI https://t.co/uspSS29Cv8",FALSE,0,NA,2018-02-07 12:50:05,FALSE,NA,"961220519503761409",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","BioIQ",0,FALSE,FALSE,NA,NA
"1256","RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,NA,2018-02-07 12:47:29,FALSE,NA,"961219868833075203",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","c_o_l_l_e_e_n",925,TRUE,FALSE,NA,NA
"1257","#Flu #vaccines shown to be especially beneficial for socially active older women @UMDIGH @UMmedschool https://t.co/7nn25CPoej",FALSE,0,NA,2018-02-07 12:46:39,FALSE,NA,"961219655070347264",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","UMCVD",0,FALSE,FALSE,NA,NA
"1258","RT @UR_Med: Cut your chances of getting the #flu:
-Get the #flushot - it’s not too late.
-Wash hands often.
-Avoid touching eyes, nose &amp; mo…",FALSE,0,NA,2018-02-07 12:45:24,FALSE,NA,"961219342665908225",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","WergoPT",5,TRUE,FALSE,NA,NA
"1259","RT @kimberlyratliff: Yeah. Not happy with this result. #flu #fluseason #Flu2018 #shooflu https://t.co/zJhZcYIl0z",FALSE,0,NA,2018-02-07 12:45:19,FALSE,NA,"961219320205463552",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","UDMrunnerYlli",1,TRUE,FALSE,NA,NA
"1260","RT @katherine_lee1: Evangelical leader and #Trump adviser says real Christians don’t get the #flu, so they don’t need a flu vaccine.
53 chi…",FALSE,0,NA,2018-02-07 12:43:56,FALSE,NA,"961218972992630784",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Snockard",5,TRUE,FALSE,NA,NA
"1261","RT @CDCgov: #Flu activity continues to increase across the United States. Remember these 3 steps to #fightflu: 

1⃣   Get yourself &amp; your f…",FALSE,0,NA,2018-02-07 12:43:00,FALSE,NA,"961218737193082880",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","FDA_MCMi",201,TRUE,FALSE,NA,NA
"1262","The #flu ends with U...and #Jesus apparently | #Blessed #Flu2018 #FluSeason | 
https://t.co/kXx61XHPmP",FALSE,1,NA,2018-02-07 12:42:31,FALSE,NA,"961218616220946432",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","SylviaKoss",0,FALSE,FALSE,NA,NA
"1263","RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,NA,2018-02-07 12:42:24,FALSE,NA,"961218588718895104",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Ayee_Raee",925,TRUE,FALSE,NA,NA
"1264","RT @katherine_lee1: Evangelical leader and #Trump adviser says real Christians don’t get the #flu, so they don’t need a flu vaccine.
53 chi…",FALSE,0,NA,2018-02-07 12:41:16,FALSE,NA,"961218300691845120",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","CopCrime",5,TRUE,FALSE,NA,NA
"1265","RT @KMWorkLaw: Employee rights and employer obligations with the #flu. https://t.co/J0IjJ0EIyZ",FALSE,0,NA,2018-02-07 12:39:47,FALSE,NA,"961217928954830849",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","lerrymerri",1,TRUE,FALSE,NA,NA
"1266","RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,NA,2018-02-07 12:38:34,FALSE,NA,"961217624167378945",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","skvincent1",925,TRUE,FALSE,NA,NA
"1267","RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,NA,2018-02-07 12:37:39,FALSE,NA,"961217391303712769",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","myrnamanners",925,TRUE,FALSE,NA,NA
"1268","Well, I thought my fever was over, but it is low grade again this morning.  Lying low has gotten me some TV watchin… https://t.co/kcs8bY0R8C",FALSE,0,NA,2018-02-07 12:36:39,TRUE,NA,"961217139930730498",NA,"<a href=\"http://www.linkedin.com/\" rel=\"nofollow\">LinkedIn</a>","Koernerr",0,FALSE,FALSE,NA,NA
"1269","@WHO warns low uptake of #seasonal #Influenza #vaccination in #Europe may jeopardize capacity to protect people dur… https://t.co/6t4bEzWxg9",FALSE,0,"WHO",2018-02-07 12:35:06,TRUE,NA,"961216750212788224","14499829","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","UMCVD",0,FALSE,FALSE,NA,NA
"1270","PSA: The #Flu is very bad this year, pay close attention to yourself, your babies and elders! That’s everyone! Mary… https://t.co/Z7YLhUoysp",FALSE,1,NA,2018-02-07 12:33:36,TRUE,NA,"961216370972266496",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Charvettebey",0,FALSE,FALSE,NA,NA
"1271","Visit the Just In Time #Disaster #Training #Library to watch over 1,900 #Preparedness / #Response / #Recovery video… https://t.co/x4ZPioaWKF",FALSE,0,NA,2018-02-07 12:32:33,TRUE,NA,"961216106794045440",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","ChrisDisaster",2,FALSE,FALSE,NA,NA
"1272","RT @KPbewelldoc: ☀️”Doc, what temperature ������
      is considered a #fever?”
������https://t.co/kgVMn2LcIN #flu
������ https://t.co/KcBjj8Nf4I",FALSE,0,NA,2018-02-07 12:32:24,FALSE,NA,"961216069078863874",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","mstanik0",17,TRUE,FALSE,NA,NA
"1273","RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,NA,2018-02-07 12:32:20,FALSE,NA,"961216054608396288",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Kelli66346871",925,TRUE,FALSE,NA,NA
"1274","RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,NA,2018-02-07 12:31:37,FALSE,NA,"961215874035277824",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","StorchAugsten",925,TRUE,FALSE,NA,NA
"1275","A Texas man has lost both of his feet and is expected to lose his fingers days after being diagnosed with the #flu.… https://t.co/amiYsI7U9O",FALSE,0,NA,2018-02-07 12:30:00,TRUE,NA,"961215468924276736",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","MikeMarutKTVL",0,FALSE,FALSE,NA,NA
"1276","A Texas man has lost both of his feet and is expected to lose his fingers days after being diagnosed with the #flu.… https://t.co/G7YtjcwhEQ",FALSE,1,NA,2018-02-07 12:30:00,TRUE,NA,"961215468387340289",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","KTVL",1,FALSE,FALSE,NA,NA
"1277","Hate to call you out but if you say you have the flu on Tuesday, you were contagious on Monday and you shouldn’t be… https://t.co/adKL2ZObPf",FALSE,1,NA,2018-02-07 12:28:47,TRUE,NA,"961215161808904192",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","JohnWeatherly",0,FALSE,FALSE,NA,NA
"1278","RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,NA,2018-02-07 12:25:18,FALSE,NA,"961214285933416454",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>","Porshie24",925,TRUE,FALSE,NA,NA
"1279","RT @OscilloUSA: How long does the #flu last? https://t.co/k30dgsLeb6",FALSE,0,NA,2018-02-07 12:18:26,FALSE,NA,"961212556323979264",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Shanelp5",4,TRUE,FALSE,NA,NA
"1280","RT @SummitMedicalNJ: #Dogs are at risk for the #flu - learn how to keep your pet #healthy https://t.co/q2lRMwdqVE https://t.co/Q6kTFXxjAO",FALSE,0,NA,2018-02-07 12:17:32,FALSE,NA,"961212331115073536",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","WWeirRelocation",10,TRUE,FALSE,NA,NA
"1281","RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,NA,2018-02-07 12:15:46,FALSE,NA,"961211883947741185",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","LTHSSchoolNurse",925,TRUE,FALSE,NA,NA
